ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7912112	3.25E-02	2.09E-03	-3.55	-1.72649	-1.16	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
7948088	3.25E-02	2.09E-03	-3.55	-1.72796	-1.51	SLC25A33	solute carrier family 25 member 33
8072346	3.25E-02	2.09E-03	-3.55	-1.72858	-1.19	MTFP1	mitochondrial fission process 1
7993807	3.27E-02	2.10E-03	3.54	-1.73333	1.09	TMEM159///TMEM159	transmembrane protein 159///transmembrane protein 159
7920252	3.27E-02	2.11E-03	3.54	-1.7345	1.85	S100A7	S100 calcium binding protein A7
8019046	3.28E-02	2.11E-03	-3.54	-1.73781	-1.39	EIF4A3	eukaryotic translation initiation factor 4A3
8070330	3.28E-02	2.12E-03	-3.54	-1.7391	-1.18	PSMG1///PSMG1	proteasome assembly chaperone 1///proteasome assembly chaperone 1
7910539	3.28E-02	2.12E-03	-3.54	-1.74025	-1.05	SPRTN	SprT-like N-terminal domain
7908766	3.31E-02	2.14E-03	-3.54	-1.74896	-1.73	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)
7958466	3.31E-02	2.14E-03	3.54	-1.74928	1.14	ACACB	acetyl-CoA carboxylase beta
8097335	3.31E-02	2.14E-03	-3.54	-1.75067	-1.77	HSPA4L	heat shock protein family A (Hsp70) member 4 like
7917779	3.31E-02	2.15E-03	-3.54	-1.75221	-2.03	GCLM	glutamate-cysteine ligase modifier subunit
8071737	3.31E-02	2.15E-03	-3.54	-1.75358	-1.63	MIF///MIF-AS1///MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)///MIF antisense RNA 1///macrophage migration inhibitory factor (glycosylation-inhibiting factor)
7966089	3.33E-02	2.16E-03	3.53	-1.75975	1.43	CMKLR1	chemerin chemokine-like receptor 1
7986350	3.33E-02	2.16E-03	3.53	-1.76013	2.44	ARRDC4	arrestin domain containing 4
8091778	3.34E-02	2.18E-03	3.53	-1.76602	1.39	SCARNA7	small Cajal body-specific RNA 7
8005994	3.35E-02	2.18E-03	-3.53	-1.76781	-1.3	ERAL1	Era like 12S mitochondrial rRNA chaperone 1
7907690	3.37E-02	2.20E-03	-3.53	-1.77451	-1.26	TOR3A	torsin family 3 member A
7967149	3.37E-02	2.20E-03	-3.53	-1.77563	-1.11	ANAPC5	anaphase promoting complex subunit 5
7985493	3.37E-02	2.20E-03	3.52	-1.77652	1.5	TM6SF1	transmembrane 6 superfamily member 1
7925480	3.37E-02	2.20E-03	-3.52	-1.7774	-1.49	FH	fumarate hydratase
7907271	3.38E-02	2.21E-03	3.52	-1.78013	2.85	FMO2	flavin containing monooxygenase 2
7985364	3.39E-02	2.22E-03	3.52	-1.78432	1.38	IL16	interleukin 16
7920057	3.42E-02	2.24E-03	-3.52	-1.79465	-1.09	TDRKH	tudor and KH domain containing
8004167	3.43E-02	2.26E-03	-3.51	-1.80078	-1.26	FAM64A	family with sequence similarity 64 member A
7928882	3.43E-02	2.26E-03	3.51	-1.80104	1.3	ADIRF	adipogenesis regulatory factor
8148317	3.44E-02	2.26E-03	-3.51	-1.80355	-1.25	MYC	v-myc avian myelocytomatosis viral oncogene homolog
7990231	3.45E-02	2.27E-03	-3.51	-1.80827	-1.02	ADPGK	ADP dependent glucokinase
7959604	3.46E-02	2.28E-03	-3.51	-1.81182	-1.31	DDX55	DEAD-box helicase 55
8180303	3.46E-02	2.28E-03	3.51	-1.81275	2.67	SAA2	serum amyloid A2
8121601	3.46E-02	2.29E-03	3.51	-1.81343	1.1	FAM26E	family with sequence similarity 26 member E
8147262	3.46E-02	2.29E-03	-3.51	-1.81429	-1.17	OTUD6B	OTU domain containing 6B
8096314	3.46E-02	2.29E-03	3.51	-1.81443	1.23	PKD2	polycystin 2, transient receptor potential cation channel
8167103	3.46E-02	2.29E-03	-3.51	-1.81599	-1.46	CDK16	cyclin dependent kinase 16
8037170	3.46E-02	2.29E-03	-3.51	-1.81673	-1.08	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
7949765	3.47E-02	2.30E-03	-3.51	-1.81912	-1.13	PPP1CA	protein phosphatase 1 catalytic subunit alpha
8141107	3.47E-02	2.31E-03	-3.5	-1.82157	-1.58	SLC25A13	solute carrier family 25 member 13
8143144	3.47E-02	2.31E-03	3.5	-1.82158	2.16	PTN	pleiotrophin
7988687	3.47E-02	2.31E-03	-3.5	-1.82159	-1.57	GABPB1	GA binding protein transcription factor beta subunit 1
7978776	3.48E-02	2.31E-03	-3.5	-1.82366	-1.1	MIS18BP1	MIS18 binding protein 1
7913593	3.48E-02	2.31E-03	3.5	-1.8241	1.68	TCEA3	transcription elongation factor A3
7915084	3.48E-02	2.31E-03	-3.5	-1.82454	-1.36	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing
8091432	3.48E-02	2.32E-03	-3.5	-1.82764	-1.28	COMMD2	COMM domain containing 2
8169049	3.49E-02	2.32E-03	3.5	-1.82908	1.06	TCEAL1	transcription elongation factor A like 1
8165794	3.49E-02	2.33E-03	3.5	-1.83184	1.38	CD99	CD99 molecule
8176360	3.49E-02	2.33E-03	3.5	-1.83184	1.38	CD99	CD99 molecule
8139299	3.49E-02	2.33E-03	-3.5	-1.8328	-1.39	POLD2	DAN polymerase delta 2, accessory subunit
8180307	3.52E-02	2.35E-03	-3.5	-1.84157	-1.03	HMGA1	high mobility group AT-hook 1
7998759	3.52E-02	2.36E-03	-3.5	-1.84253	-1.7	PGP	phosphoglycolate phosphatase
7923875	3.52E-02	2.36E-03	3.49	-1.84405	1.59	C1orf186	chromosome 1 open reading frame 186
7906041	3.53E-02	2.37E-03	-3.49	-1.84731	-1.22	DAP3	death associated protein 3
8003298	3.53E-02	2.37E-03	-3.49	-1.84754	-3.76	SLC7A5	solute carrier family 7 member 5
7938269	3.57E-02	2.40E-03	3.49	-1.85898	1.02	TUB	tubby bipartite transcription factor
8000323	3.57E-02	2.40E-03	-3.49	-1.85988	-1.39	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1
8048411	3.57E-02	2.40E-03	-3.49	-1.86026	-1.04	TTLL4	tubulin tyrosine ligase like 4
8000482	3.57E-02	2.40E-03	-3.49	-1.8612	-1.22	XPO6	exportin 6
8044499	3.59E-02	2.42E-03	-3.48	-1.86669	-1.95	SLC20A1	solute carrier family 20 member 1
8092000	3.60E-02	2.42E-03	-3.48	-1.86971	-1.13	TERC	telomerase RNA component
8035825	3.62E-02	2.44E-03	3.48	-1.87552	1.05	ZNF676	zinc finger protein 676
8152477	3.62E-02	2.45E-03	-3.48	-1.87842	-1.14	RAD21	RAD21 cohesin complex component
7921076	3.63E-02	2.45E-03	-3.48	-1.88137	-1.48	GPATCH4	G-patch domain containing 4
7958262	3.65E-02	2.47E-03	3.47	-1.88797	1.68	TCP11L2	t-complex 11 like 2
7956639	3.65E-02	2.47E-03	-3.47	-1.88957	-1.32	TSFM	Ts translation elongation factor, mitochondrial
7927981	3.66E-02	2.49E-03	-3.47	-1.89387	-1.47	SUPV3L1	Suv3 like RNA helicase
7955217	3.66E-02	2.49E-03	-3.47	-1.89489	-1.52	SPATS2	spermatogenesis associated serine rich 2
8007272	3.66E-02	2.49E-03	-3.47	-1.89517	-1.11	COASY	Coenzyme A synthase
7919168	3.68E-02	2.50E-03	3.47	-1.90099	1.01	LOC100996724///PDE4DIP	phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
8180308	3.69E-02	2.51E-03	-3.47	-1.90428	-1.04	HMGA1	high mobility group AT-hook 1
7976560	3.69E-02	2.51E-03	3.47	-1.90507	1.45	BDKRB2	bradykinin receptor B2
8078330	3.70E-02	2.52E-03	3.47	-1.90692	2.04	RBMS3	RNA binding motif single stranded interacting protein 3
8158431	3.70E-02	2.52E-03	3.47	-1.9079	1.33	PHYHD1	phytanoyl-CoA dioxygenase domain containing 1
8063187	3.70E-02	2.52E-03	3.47	-1.90818	1.75	EYA2	EYA transcriptional coactivator and phosphatase 2
8013222	3.70E-02	2.52E-03	-3.47	-1.90825	-1.18	TOP3A	topoisomerase (DNA) III alpha
8015387	3.70E-02	2.53E-03	-3.46	-1.91105	-2.91	KRT17	keratin 17
7960575	3.70E-02	2.53E-03	-3.46	-1.91125	-1.85	NOP2	NOP2 nucleolar protein
8117608	3.70E-02	2.53E-03	-3.46	-1.91179	-1.07	HIST1H2AL///HIST1H2AL	histone cluster 1, H2al///histone cluster 1, H2al
8152453	3.70E-02	2.54E-03	3.46	-1.91308	2.87	TRPS1	transcriptional repressor GATA binding 1
8007931	3.72E-02	2.55E-03	3.46	-1.91707	1.21	ITGB3	integrin subunit beta 3
8017143	3.72E-02	2.55E-03	-3.46	-1.91785	-1.1	PTRH2	peptidyl-tRNA hydrolase 2
8106068	3.74E-02	2.57E-03	-3.46	-1.9255	-1.12	MCCC2	methylcrotonoyl-CoA carboxylase 2
8177601	3.74E-02	2.57E-03	-3.46	-1.9255	-1.12	MCCC2	methylcrotonoyl-CoA carboxylase 2
7987225	3.76E-02	2.59E-03	-3.45	-1.93222	-1.38	NOP10	NOP10 ribonucleoprotein
7969428	3.76E-02	2.59E-03	-3.45	-1.933	-1.54	UCHL3	ubiquitin C-terminal hydrolase L3
7904930	3.76E-02	2.59E-03	-3.45	-1.93351	-1.03	GPR89A///GPR89B	G protein-coupled receptor 89A///G protein-coupled receptor 89B
8016147	3.76E-02	2.59E-03	-3.45	-1.93417	-1.19	KIF18B	kinesin family member 18B
8011850	3.76E-02	2.59E-03	-3.45	-1.93541	-1.68	C1QBP	complement C1q binding protein
8130211	3.77E-02	2.61E-03	3.45	-1.93951	1.39	SYNE1	spectrin repeat containing nuclear envelope protein 1
7979813	3.79E-02	2.62E-03	3.45	-1.94531	1.73	ZFP36L1	ZFP36 ring finger protein like 1
8041000	3.79E-02	2.63E-03	-3.45	-1.94715	-1.09	GPN1	GPN-loop GTPase 1
7931393	3.81E-02	2.64E-03	-3.45	-1.95159	-1.07	GLRX3	glutaredoxin 3
7956031	3.81E-02	2.64E-03	-3.45	-1.95211	-1.3	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
8054281	3.82E-02	2.65E-03	3.44	-1.95655	1.69	LONRF2	LON peptidase N-terminal domain and ring finger 2
7903049	3.84E-02	2.67E-03	-3.44	-1.96214	-1.5	CCDC18	coiled-coil domain containing 18
8165156	3.84E-02	2.67E-03	-3.44	-1.9631	-1.21	SDCCAG3	serologically defined colon cancer antigen 3
8010664	3.84E-02	2.67E-03	-3.44	-1.96391	-1.07	MRPL12	mitochondrial ribosomal protein L12
8175269	3.84E-02	2.68E-03	-3.44	-1.96522	-1.08	FAM122B	family with sequence similarity 122B
7916590	3.85E-02	2.68E-03	-3.44	-1.96697	-1.15	AK2	adenylate kinase 2
8160771	3.85E-02	2.68E-03	-3.44	-1.96745	-1.15	KIF24	kinesin family member 24
7999642	3.86E-02	2.69E-03	3.44	-1.97183	1.05	KIAA0430	KIAA0430
7975482	3.91E-02	2.73E-03	3.43	-1.98443	1.02	RGS6	regulator of G-protein signaling 6
7916425	3.91E-02	2.74E-03	3.43	-1.9861	1.33	TTC22	tetratricopeptide repeat domain 22
7953243	3.92E-02	2.74E-03	-3.43	-1.98804	-1.11	NDUFA9	NADH:ubiquinone oxidoreductase subunit A9
7971653	3.92E-02	2.74E-03	-3.43	-1.98892	-1.83	DLEU2	deleted in lymphocytic leukemia 2 (non-protein coding)
8132667	3.93E-02	2.75E-03	3.43	-1.99225	1.01	ADCY1	adenylate cyclase 1
8143850	3.93E-02	2.76E-03	-3.43	-1.99532	-1.5	CDK5	cyclin dependent kinase 5
7902891	3.94E-02	2.77E-03	-3.42	-1.99733	-1.11	ZNF326	zinc finger protein 326
8063437	3.95E-02	2.78E-03	3.42	-2.00116	1.54	TSHZ2	teashirt zinc finger homeobox 2
8087839	3.95E-02	2.78E-03	-3.42	-2.00176	-1.24	POC1A	POC1 centriolar protein A
7953130	3.95E-02	2.79E-03	-3.42	-2.00381	-1.37	RHNO1	RAD9-HUS1-RAD1 interacting nuclear orphan 1
7963750	3.96E-02	2.79E-03	-3.42	-2.00527	-1.04	CBX5	chromobox 5
8173269	3.96E-02	2.79E-03	-3.42	-2.00612	-1.23	LAS1L	LAS1 like, ribosome biogenesis factor
8146685	3.97E-02	2.80E-03	-3.42	-2.00825	-1.6	RRS1	ribosome biogenesis regulator homolog
7920492	3.97E-02	2.80E-03	-3.42	-2.00869	-1.2	C1orf43///C1orf43	chromosome 1 open reading frame 43///chromosome 1 open reading frame 43
8145532	3.97E-02	2.81E-03	3.42	-2.01105	1.42	EPHX2	epoxide hydrolase 2
7908161	3.98E-02	2.82E-03	3.42	-2.01377	2.2	C1orf21	chromosome 1 open reading frame 21
7919251	3.99E-02	2.82E-03	-3.42	-2.01469	-1.02	GPR89A///GPR89B	G protein-coupled receptor 89A///G protein-coupled receptor 89B
8044473	3.99E-02	2.82E-03	-3.42	-2.0159	-1.52	POLR1B	RNA polymerase I subunit B
8154295	4.00E-02	2.83E-03	3.41	-2.02026	2.28	IL33	interleukin 33
7905365	4.03E-02	2.85E-03	-3.41	-2.02726	-1.25	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
8052526	4.03E-02	2.86E-03	-3.41	-2.02791	-1.1	XPO1	exportin 1
8172453	4.03E-02	2.86E-03	-3.41	-2.02866	-1.18	TIMM17B	translocase of inner mitochondrial membrane 17 homolog B (yeast)
7979241	4.03E-02	2.86E-03	3.41	-2.03004	1.11	BMP4	bone morphogenetic protein 4
7905198	4.04E-02	2.87E-03	-3.41	-2.03269	-1.06	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)
7999025	4.04E-02	2.87E-03	-3.41	-2.03333	-1.6	TRAP1	TNF receptor associated protein 1
7906954	4.04E-02	2.87E-03	3.41	-2.0337	1.88	PBX1	PBX homeobox 1
8005857	4.04E-02	2.88E-03	-3.41	-2.03578	-1.06	TMEM199///TMEM199	transmembrane protein 199///transmembrane protein 199
8149500	4.04E-02	2.88E-03	3.41	-2.03596	1.1	MTUS1	microtubule associated tumor suppressor 1
8037642	4.05E-02	2.89E-03	-3.41	-2.03851	-1.2	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide
7906185	4.06E-02	2.90E-03	-3.4	-2.04091	-1.52	NAXE///NAXE	NAD(P)HX epimerase///NAD(P)HX epimerase
7916219	4.07E-02	2.90E-03	-3.4	-2.04387	-1.51	COA7	cytochrome c oxidase assembly factor 7 (putative)
7964234	4.08E-02	2.91E-03	-3.4	-2.04682	-1.02	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide
8126653	4.08E-02	2.92E-03	-3.4	-2.04758	-1.12	MRPL14	mitochondrial ribosomal protein L14
8173287	4.08E-02	2.92E-03	3.4	-2.04787	1.52	VSIG4	V-set and immunoglobulin domain containing 4
8021470	4.08E-02	2.92E-03	-3.4	-2.04923	-1.2	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
8157638	4.08E-02	2.92E-03	-3.4	-2.04935	-1.18	MRRF	mitochondrial ribosome recycling factor
8038967	4.08E-02	2.92E-03	3.4	-2.04962	2	ZNF83	zinc finger protein 83
7949060	4.10E-02	2.94E-03	-3.4	-2.05432	-1.35	PPP1R14B///LIMK2	protein phosphatase 1 regulatory inhibitor subunit 14B///LIM domain kinase 2
7968132	4.10E-02	2.94E-03	-3.4	-2.05458	-1.09	NUP58	nucleoporin 58
8042537	4.13E-02	2.97E-03	3.39	-2.06369	1.2	ATP6V1B1	ATPase H+ transporting V1 subunit B1
8016578	4.13E-02	2.97E-03	-3.39	-2.06469	-1.3	SLC35B1	solute carrier family 35 member B1
7947245	4.15E-02	2.98E-03	-3.39	-2.06958	-1.28	HSP90AA2P	heat shock protein 90 alpha family class A member 2, pseudogene
8162850	4.21E-02	3.03E-03	-3.39	-2.08386	-1.15	TEX10	testis expressed 10
7951217	4.22E-02	3.04E-03	3.38	-2.08645	1.32	MMP7	matrix metallopeptidase 7
8115831	4.25E-02	3.06E-03	3.38	-2.09483	2.45	DUSP1	dual specificity phosphatase 1
7929634	4.25E-02	3.07E-03	-3.38	-2.09619	-1.13	ZDHHC16	zinc finger DHHC-type containing 16
7996934	4.26E-02	3.07E-03	-3.38	-2.09845	-1.37	NIP7	NIP7, nucleolar pre-rRNA processing protein
8052866	4.26E-02	3.08E-03	-3.38	-2.09896	-1.38	FAM136A	family with sequence similarity 136 member A
8110920	4.26E-02	3.08E-03	-3.38	-2.09911	-1.73	FASTKD3	FAST kinase domains 3
8168557	4.26E-02	3.08E-03	3.38	-2.10156	2.63	SH3BGRL	SH3 domain binding glutamate rich protein like
7930226	4.27E-02	3.09E-03	-3.38	-2.10389	-1.32	PDCD11	programmed cell death 11
8148270	4.27E-02	3.09E-03	-3.38	-2.10439	-1.19	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9
8111960	4.28E-02	3.11E-03	-3.37	-2.10846	-2.47	C5orf34	chromosome 5 open reading frame 34
7924499	4.29E-02	3.11E-03	3.37	-2.11008	1.06	TLR5	toll like receptor 5
8117537	4.29E-02	3.12E-03	-3.37	-2.11235	-1.55	HIST1H4I	histone cluster 1, H4i
7941621	4.30E-02	3.13E-03	-3.37	-2.11444	-1.19	DPP3	dipeptidyl peptidase 3
8116439	4.30E-02	3.13E-03	3.37	-2.11589	1.04	SCGB3A1	secretoglobin family 3A member 1
7946728	4.32E-02	3.15E-03	-3.37	-2.12038	-1.25	PSMA1	proteasome subunit alpha 1
8127534	4.34E-02	3.17E-03	-3.37	-2.12757	-1.98	MB21D1	Mab-21 domain containing 1
7906703	4.35E-02	3.17E-03	-3.36	-2.12935	-1.01	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2
8028563	4.35E-02	3.18E-03	-3.36	-2.12964	-1.55	MRPS12	mitochondrial ribosomal protein S12
7900922	4.37E-02	3.19E-03	-3.36	-2.13419	-1.33	ATP6V0B	ATPase H+ transporting V0 subunit b
8116760	4.38E-02	3.21E-03	-3.36	-2.13916	-1.42	RIOK1	RIO kinase 1
7933582	4.38E-02	3.21E-03	-3.36	-2.13966	-1.27	TIMM23B///TIMM23	translocase of inner mitochondrial membrane 23 homolog B///translocase of inner mitochondrial membrane 23
8149733	4.39E-02	3.22E-03	-3.36	-2.14288	-1.27	TNFRSF10B	TNF receptor superfamily member 10b
8137250	4.41E-02	3.24E-03	3.36	-2.1486	1.28	GIMAP2	GTPase, IMAP family member 2
7920409	4.41E-02	3.24E-03	-3.36	-2.14894	-1.25	JTB	jumping translocation breakpoint
8007100	4.45E-02	3.28E-03	3.35	-2.15928	2.51	IGFBP4	insulin like growth factor binding protein 4
8129837	4.45E-02	3.28E-03	3.35	-2.16067	1.38	IL20RA	interleukin 20 receptor subunit alpha
7921110	4.46E-02	3.29E-03	-3.35	-2.16298	-1.07	ISG20L2	interferon stimulated exonuclease gene 20 like 2
8043218	4.47E-02	3.29E-03	-3.35	-2.16437	-1.22	USP39	ubiquitin specific peptidase 39
8001178	4.50E-02	3.33E-03	-3.34	-2.17411	-1.54	C16orf87	chromosome 16 open reading frame 87
8091306	4.51E-02	3.33E-03	3.34	-2.17549	1.81	PLSCR4	phospholipid scramblase 4
7945132	4.51E-02	3.33E-03	3.34	-2.17552	1.62	FLI1	Fli-1 proto-oncogene, ETS transcription factor
7990657	4.51E-02	3.33E-03	3.34	-2.1762	1.15	TBC1D2B	TBC1 domain family member 2B
8082846	4.52E-02	3.34E-03	3.34	-2.17898	1.07	EPHB1	EPH receptor B1
7934326	4.52E-02	3.35E-03	-3.34	-2.17969	-1.01	MRPS16	mitochondrial ribosomal protein S16
7955606	4.52E-02	3.35E-03	-3.34	-2.18096	-1.06	ATG101	autophagy related 101
7963406	4.52E-02	3.35E-03	3.34	-2.18177	4.46	KRT6B	keratin 6B
8056716	4.52E-02	3.35E-03	-3.34	-2.18185	-1.05	METTL5	methyltransferase like 5
8166243	4.52E-02	3.36E-03	3.34	-2.18267	1.28	REPS2	RALBP1 associated Eps domain containing 2
8180298	4.55E-02	3.38E-03	-3.34	-2.18853	-1.29	TCEB1	transcription elongation factor B subunit 1
8122464	4.56E-02	3.39E-03	3.34	-2.19205	1.48	UTRN	utrophin
8124040	4.56E-02	3.39E-03	3.34	-2.19234	1.12	ATXN1	ataxin 1
7970810	4.60E-02	3.43E-03	-3.33	-2.20227	-1.32	SLC7A1	solute carrier family 7 member 1
8143905	4.61E-02	3.44E-03	-3.33	-2.2053	-1.39	ABCF2	ATP binding cassette subfamily F member 2
7989953	4.61E-02	3.44E-03	-3.33	-2.20537	-1.23	AAGAB	alpha- and gamma-adaptin binding protein
8128606	4.61E-02	3.44E-03	-3.33	-2.20615	-1.3	RTN4IP1	reticulon 4 interacting protein 1
8108420	4.62E-02	3.45E-03	-3.33	-2.20893	-1.28	SNORA74A	small nucleolar RNA, H/ACA box 74A
7972157	4.62E-02	3.45E-03	3.33	-2.20961	1.91	EDNRB	endothelin receptor type B
7905553	4.62E-02	3.46E-03	3.33	-2.21047	3.9	SPRR1B	small proline rich protein 1B
8075785	4.62E-02	3.46E-03	-3.33	-2.21082	-1.58	FOXRED2	FAD dependent oxidoreductase domain containing 2
8134904	4.62E-02	3.46E-03	-3.33	-2.21194	-1.35	POP7	POP7 homolog, ribonuclease P/MRP subunit
8069753	4.62E-02	3.47E-03	-3.33	-2.21355	-1.29	CCT8	chaperonin containing TCP1 subunit 8
8140020	4.65E-02	3.50E-03	-3.32	-2.22178	-1.19	NSUN5	NOP2/Sun RNA methyltransferase family member 5
7933105	4.65E-02	3.50E-03	3.32	-2.22265	1.26	ZNF25	zinc finger protein 25
8124440	4.67E-02	3.52E-03	-3.32	-2.22701	-2.14	HIST1H3G	histone cluster 1, H3g
7997179	4.69E-02	3.54E-03	-3.32	-2.23245	-1.14	DHODH	dihydroorotate dehydrogenase (quinone)
8028705	4.71E-02	3.55E-03	-3.31	-2.23753	-1.3	TIMM50	translocase of inner mitochondrial membrane 50
8002919	4.73E-02	3.57E-03	-3.31	-2.24292	-1.28	KARS	lysyl-tRNA synthetase
8065992	4.74E-02	3.59E-03	-3.31	-2.24595	-1.03	NFS1	NFS1 cysteine desulfurase
8115076	4.75E-02	3.60E-03	3.31	-2.24919	1.35	CSF1R	colony stimulating factor 1 receptor
7956152	4.75E-02	3.60E-03	-3.31	-2.24959	-1.27	PA2G4	proliferation-associated 2G4
8042720	4.75E-02	3.61E-03	-3.31	-2.25127	-1.29	CCT7	chaperonin containing TCP1 subunit 7
7955361	4.75E-02	3.61E-03	-3.31	-2.25204	-1.24	LARP4	La ribonucleoprotein domain family member 4
7989657	4.76E-02	3.61E-03	-3.31	-2.25303	-1.23	KIAA0101	KIAA0101
7954388	4.77E-02	3.63E-03	-3.31	-2.2568	-1.08	GOLT1B	golgi transport 1B
8132503	4.78E-02	3.64E-03	-3.3	-2.2608	-1.84	STK17A	serine/threonine kinase 17a
8043100	4.79E-02	3.65E-03	-3.3	-2.26356	-1.03	TMSB10	thymosin beta 10
8063903	4.79E-02	3.65E-03	-3.3	-2.26419	-1.2	RPS21	ribosomal protein S21
8132843	4.79E-02	3.66E-03	-3.3	-2.26589	-1.43	HAUS6	HAUS augmin like complex subunit 6
7918223	4.82E-02	3.68E-03	-3.3	-2.27147	-1.82	HENMT1	HEN1 methyltransferase homolog 1
8046604	4.82E-02	3.68E-03	-3.3	-2.27204	-1.13	AGPS	alkylglycerone phosphate synthase
7922400	4.82E-02	3.68E-03	-3.3	-2.27222	-1.9	SNORD81	small nucleolar RNA, C/D box 81
8113666	4.83E-02	3.70E-03	3.3	-2.27511	2.03	SEMA6A	semaphorin 6A
8067017	4.84E-02	3.71E-03	-3.3	-2.2787	-1.14	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
8055089	4.84E-02	3.71E-03	-3.3	-2.27874	-1.2	POLR2D	RNA polymerase II subunit D
7981335	4.84E-02	3.71E-03	-3.3	-2.28001	-1.12	HSP90AA1	heat shock protein 90 alpha family class A member 1
8016088	4.84E-02	3.72E-03	-3.3	-2.28068	-1.43	CCDC43	coiled-coil domain containing 43
8139250	4.85E-02	3.72E-03	-3.29	-2.28152	-1.22	URGCP-MRPS24///MRPS24	URGCP-MRPS24 readthrough///mitochondrial ribosomal protein S24
7951133	4.85E-02	3.72E-03	3.29	-2.28165	1.58	MAML2///MAML2	mastermind like transcriptional coactivator 2///mastermind like transcriptional coactivator 2
7915485	4.86E-02	3.74E-03	-3.29	-2.286	-1.8	EBNA1BP2	EBNA1 binding protein 2
7942372	4.87E-02	3.74E-03	3.29	-2.28724	1.15	FOLR2	folate receptor beta
8045604	4.89E-02	3.76E-03	3.29	-2.29097	1.02	MBD5	methyl-CpG binding domain protein 5
8176133	4.89E-02	3.77E-03	-3.29	-2.29317	-1.35	G6PD	glucose-6-phosphate dehydrogenase
7929116	4.90E-02	3.77E-03	-3.29	-2.29461	-1.16	RPP30	ribonuclease P/MRP subunit p30
8173755	4.90E-02	3.78E-03	3.29	-2.29602	1.91	ITM2A	integral membrane protein 2A
7902738	4.91E-02	3.79E-03	3.29	-2.29856	3.87	CLCA4	chloride channel accessory 4
7979196	4.91E-02	3.80E-03	-3.29	-2.30077	-1.36	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
8083166	4.92E-02	3.80E-03	3.29	-2.30215	1.93	TRPC1	transient receptor potential cation channel subfamily C member 1
7908917	4.92E-02	3.81E-03	3.28	-2.30383	1.35	BTG2	BTG anti-proliferation factor 2
8047300	4.93E-02	3.81E-03	3.28	-2.3046	1.58	AOX1	aldehyde oxidase 1
8030569	4.93E-02	3.81E-03	-3.28	-2.30536	-1.02	ZNF473	zinc finger protein 473
7990879	4.94E-02	3.83E-03	-3.28	-2.30841	-1.17	EFL1	elongation factor like GTPase 1
7953150	4.94E-02	3.83E-03	-3.28	-2.30869	-1.17	TEAD4	TEA domain transcription factor 4
8008819	4.95E-02	3.84E-03	3.28	-2.31163	1.67	YPEL2	yippee like 2
7969003	4.95E-02	3.84E-03	3.28	-2.31172	1.38	ITM2B///ITM2B	integral membrane protein 2B///integral membrane protein 2B
8114185	4.99E-02	3.88E-03	-3.28	-2.32236	-1.2	CDKN2AIPNL	CDKN2A interacting protein N-terminal like
8020468	5.03E-02	3.92E-03	-3.27	-2.33245	-1.23	RBBP8	RB binding protein 8, endonuclease
7925229	5.03E-02	3.93E-03	-3.27	-2.33327	-1.05	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2
8139832	5.04E-02	3.94E-03	3.27	-2.33572	1.04	ZNF117	zinc finger protein 117
8081362	5.04E-02	3.95E-03	-3.27	-2.33755	-1.12	CEP97	centrosomal protein 97
8044574	5.05E-02	3.95E-03	3.27	-2.33889	2.86	IL1RN	interleukin 1 receptor antagonist
8008530	5.05E-02	3.95E-03	-3.27	-2.3394	-1.01	UTP18	UTP18, small subunit processome component
7920873	5.06E-02	3.97E-03	3.27	-2.34472	1.66	SNORA80E	small nucleolar RNA, H/ACA box 80E
8147461	5.07E-02	3.99E-03	3.26	-2.34791	2.16	SDC2	syndecan 2
8151475	5.09E-02	4.00E-03	-3.26	-2.35082	-1.16	TPD52///TPD52	tumor protein D52///tumor protein D52
7960117	5.09E-02	4.00E-03	-3.26	-2.35184	-1.19	PXMP2	peroxisomal membrane protein 2
8065738	5.09E-02	4.01E-03	-3.26	-2.35385	-1.31	AHCY	adenosylhomocysteinase
8013042	5.10E-02	4.02E-03	-3.26	-2.3558	-2.02	KRT17	keratin 17
7936937	5.10E-02	4.02E-03	-3.26	-2.35596	-1.2	UROS	uroporphyrinogen III synthase
8059996	5.11E-02	4.04E-03	3.26	-2.36104	1.02	PER2	period circadian clock 2
